iter	Logloss
510	0.002581921177
511	0.002578771938
512	0.00257168117
513	0.002571697633
514	0.002559741745
515	0.002559734834
516	0.0025537825
517	0.002553766036
518	0.002543740667
519	0.002541424165
520	0.002536503149
521	0.002536031799
522	0.00253602936
523	0.002525254792
524	0.002525246662
525	0.002525246662
526	0.002523825906
527	0.002523821435
528	0.002523819809
529	0.002512703771
530	0.002500635076
531	0.002499142774
532	0.002499124075
533	0.002499135254
534	0.002499139522
535	0.002499117571
536	0.002490543242
537	0.002478236534
538	0.002467556479
539	0.002467564813
540	0.002456008524
541	0.002445070335
542	0.002445047367
543	0.002445042489
544	0.002445024196
545	0.002445047367
546	0.002445022163
547	0.002445029684
548	0.002431574787
549	0.002431552022
550	0.002419919309
551	0.002419869715
552	0.002419898171
553	0.002409489055
554	0.002394922961
555	0.002394934749
556	0.002394949994
557	0.002394922757
558	0.002387608002
559	0.00238762345
560	0.002387619994
561	0.002387617555
562	0.002376757213
563	0.002376753554
564	0.002376753554
565	0.002376753554
566	0.002376753554
567	0.002376761888
568	0.002376761888
569	0.002376742985
570	0.002362897837
571	0.00235289259
572	0.002352872468
573	0.002352872468
574	0.002352877346
575	0.002352877956
576	0.002352877956
577	0.002352874704
578	0.002340689746
579	0.002339281593
580	0.002339270007
581	0.002339274885
582	0.002339269804
583	0.002329646067
584	0.002329646067
585	0.00231366999
586	0.002313674665
587	0.002313666331
588	0.002313657388
589	0.002313657388
590	0.002313676494
591	0.002313661453
592	0.002313648039
593	0.002313659014
594	0.002313654543
595	0.002313654543
596	0.00231364316
597	0.002313642754
598	0.00230436821
599	0.002304370243
600	0.002304358454
601	0.002304373901
602	0.002304355608
603	0.002304355608
604	0.002304332437
605	0.0023043239
606	0.002304337722
607	0.002304337722
608	0.002304327966
609	0.00230432634
610	0.002304327356
611	0.002304336502
612	0.002304338128
613	0.00230433447
614	0.002304335689
615	0.0023043239
616	0.002304333657
617	0.002304314551
618	0.002304328575
619	0.002304314347
620	0.002304341177
621	0.002304308453
622	0.002304311705
623	0.002304306827
624	0.002304321055
625	0.002304297274
626	0.002304304185
627	0.002304316177
628	0.002304311095
629	0.002304297884
630	0.002304306014
631	0.00230429016
632	0.002298896778
633	0.002298860802
634	0.002298865274
635	0.002298865477
636	0.002298834785
637	0.002298864867
638	0.002298864867
639	0.002298858363
640	0.002298858769
641	0.0022988482
642	0.002298839867
643	0.002298855517
644	0.002298849013
645	0.002298848607
646	0.002298852672
647	0.002298839663
648	0.002298849013
649	0.002298842306
650	0.002298839867
651	0.002298857753
652	0.002298836005
653	0.002298854095
654	0.002298842915
655	0.00229883072
656	0.00229885633
657	0.002298835802
658	0.002298820151
659	0.002298819135
660	0.002298819135
661	0.002298821574
662	0.002298820354
663	0.002298819338
664	0.002298844745
665	0.002298830517
666	0.002298831533
667	0.002298812021
668	0.00229880633
669	0.002298824826
670	0.002298826655
671	0.002298811614
672	0.002298800638
673	0.002298797793
674	0.002298817712
675	0.00229880511
676	0.002298794134
677	0.002298800232
678	0.00229880511
679	0.002298782345
680	0.002298792102
681	0.002298792102
682	0.002298792102
683	0.002298806736
684	0.002298799012
685	0.002298809378
686	0.002298803687
687	0.002298803687
688	0.002298782345
689	0.002298795963
690	0.002298786817
691	0.002298792508
692	0.002298792508
693	0.002298797386
694	0.002298781329
695	0.002298781329
696	0.00229881446
697	0.002298777467
698	0.002298777467
699	0.002298787224
700	0.002298787224
701	0.002298781126
702	0.0022987795
703	0.0022987795
704	0.0022987795
705	0.0022987795
706	0.002298788443
707	0.002298788443
708	0.002298788443
709	0.002298788443
710	0.002298788443
711	0.002298788443
712	0.002298788443
713	0.002298788443
714	0.002298788443
715	0.002298788443
716	0.002298771573
717	0.002298771573
718	0.002298771573
719	0.002298771573
720	0.002298771573
721	0.002298771573
722	0.002298771573
723	0.002298771573
724	0.002298771573
725	0.002298771573
726	0.002298771573
727	0.002298771573
728	0.002298771573
729	0.002298771573
730	0.002298771573
731	0.002298771573
732	0.002298771573
733	0.002298771573
734	0.002298771573
735	0.002298771573
736	0.002298771573
737	0.002298771573
738	0.002298771573
739	0.002298771573
740	0.002298771573
741	0.002298771573
742	0.002298771573
743	0.002298771573
744	0.002298771573
745	0.002298771573
746	0.002298771573
747	0.002298771573
748	0.002298771573
749	0.002298771573
750	0.002298771573
751	0.002298771573
752	0.002298771573
753	0.002298771573
754	0.002298771573
755	0.002298771573
756	0.002298771573
757	0.002298771573
758	0.002298771573
759	0.002298771573
760	0.002298771573
761	0.002298771573
762	0.002298771573
763	0.002298771573
764	0.002298771573
765	0.002298771573
766	0.002298771573
767	0.002298771573
768	0.002298771573
769	0.002298771573
770	0.002298771573
771	0.002298771573
772	0.002298771573
773	0.002298771573
774	0.002298771573
775	0.002298771573
776	0.002298771573
777	0.002298771573
778	0.002298771573
779	0.002298771573
780	0.002298771573
781	0.002298771573
782	0.002298771573
783	0.002298771573
784	0.002298771573
785	0.002298771573
786	0.002298771573
787	0.002298771573
788	0.002298771573
789	0.002298771573
790	0.002298771573
791	0.002298771573
792	0.002298771573
793	0.002298771573
794	0.002298771573
795	0.002298771573
796	0.002298771573
797	0.002298759581
798	0.002298759581
799	0.002298759581
800	0.002298759581
801	0.002298759581
802	0.002298759581
803	0.002298759581
804	0.002298759581
805	0.002298759581
806	0.002298759581
807	0.002298759581
808	0.002298759581
809	0.002298759581
810	0.002298759581
811	0.002298759581
812	0.002298759581
813	0.002298759581
814	0.002298759581
815	0.002298759581
816	0.002298759581
817	0.002298759581
818	0.002298759581
819	0.002298759581
820	0.002298759581
821	0.002298759581
822	0.002298759581
823	0.002298759581
824	0.002298759581
825	0.002298759581
826	0.002298759581
827	0.002298759581
828	0.002298759581
829	0.002298759581
830	0.002298759581
831	0.002298759581
832	0.002298759581
833	0.002298759581
834	0.002298759581
835	0.002298759581
836	0.002298759581
837	0.002298759581
838	0.002298759581
839	0.002298759581
840	0.002298759581
841	0.002298759581
842	0.002298759581
843	0.002298759581
844	0.002298759581
845	0.002298759581
846	0.002298759581
847	0.002298759581
848	0.002298759581
849	0.002298759581
850	0.002298759581
851	0.002298759581
852	0.002298759581
853	0.002298759581
854	0.002298759581
855	0.002298759581
856	0.002298759581
857	0.002298759581
858	0.002298759581
859	0.002298759581
860	0.002298759581
861	0.002298759581
862	0.002298759581
863	0.002298759581
864	0.002298759581
865	0.002298759581
866	0.002298759581
867	0.002298759581
868	0.002298759581
869	0.002298759581
870	0.002298759581
871	0.002298759581
872	0.002298759581
873	0.002298759581
874	0.002298759581
875	0.002298759581
876	0.002298759581
877	0.002298759581
878	0.002298759581
879	0.002298759581
880	0.002298759581
881	0.002298759581
882	0.002298759581
883	0.002298759581
884	0.002298759581
885	0.002298759581
886	0.002298759581
887	0.002298759581
888	0.002298759581
889	0.002298759581
890	0.002298759581
891	0.002298759581
892	0.002298759581
893	0.002298759581
894	0.002298759581
895	0.002298759581
896	0.002298759581
897	0.002298759581
898	0.002298759581
899	0.002298759581
900	0.002298759581
901	0.002298759581
902	0.002298759581
903	0.002298759581
904	0.002298759581
905	0.002298759581
906	0.002298759581
907	0.002298759581
908	0.002298759581
909	0.002298759581
910	0.002298759581
911	0.002298759581
912	0.002298759581
913	0.002298759581
914	0.002298759581
915	0.002298759581
916	0.002298759581
917	0.002298759581
918	0.002298759581
919	0.002298759581
920	0.002298759581
921	0.002298759581
922	0.002298759581
923	0.002298759581
924	0.002298759581
925	0.002298759581
926	0.002298759581
927	0.002298759581
928	0.002298759581
929	0.002298759581
930	0.002298759581
931	0.002298759581
932	0.002298759581
933	0.002298759581
934	0.002298759581
935	0.002298759581
936	0.002298759581
937	0.002298759581
938	0.002298759581
939	0.002298759581
940	0.002298759581
941	0.002298759581
942	0.002298759581
943	0.002298759581
944	0.002298759581
945	0.002298759581
946	0.002298759581
947	0.002298759581
948	0.002298759581
949	0.002298759581
950	0.002298759581
951	0.002298759581
952	0.002298759581
953	0.002298759581
954	0.002298759581
955	0.002298759581
956	0.002298759581
957	0.002298759581
958	0.002298759581
959	0.002298759581
960	0.002298759581
961	0.002298759581
962	0.002298759581
963	0.002298759581
964	0.002298759581
965	0.002298759581
966	0.002298759581
967	0.002298759581
968	0.002298759581
969	0.002298759581
970	0.002298759581
971	0.002298759581
972	0.002298759581
973	0.002298759581
974	0.002298759581
975	0.002298759581
976	0.002298759581
977	0.002298759581
978	0.002298759581
979	0.002298759581
980	0.002298759581
981	0.002298759581
982	0.002298759581
983	0.002298759581
984	0.002298759581
985	0.002298759581
986	0.002298759581
987	0.002298759581
988	0.002298759581
989	0.002298759581
990	0.002298759581
991	0.002298759581
992	0.002298759581
993	0.002298759581
994	0.002298759581
995	0.002298759581
996	0.002298759581
997	0.002298759581
998	0.002298759581
999	0.002298759581
